timestamp,phase,temp_c,rh,THI_raw,THI,density_p_m2,speed_mps,speed_var,push_rate,shout_rate,near_falls,CAI,CDI,TI,EI,ATI,SNI,PCI,BI,Risk,RiskExtended,Alert
2025-01-11 13:30:00,procession,15.96,77.7,15.78,0.0,2.07,0.82,0.115,3.47,7.58,0.27,0.365,0.34,0.2,0.8,0.61,0.638,0.182,0.538,0.381,0.444,yellow
2025-01-11 13:35:00,procession,9.37,92.2,9.59,0.0,2.47,0.64,0.087,2.58,9.81,1.34,0.418,0.4,0.2,0.8,0.465,0.546,0.554,0.523,0.405,0.452,yellow
2025-01-11 13:40:00,procession,12.61,82.6,12.79,0.0,1.95,1.12,0.049,2.1,7.48,1.65,0.343,0.236,0.2,0.8,0.512,0.648,0.35,0.548,0.354,0.431,yellow
2025-01-11 13:45:00,procession,12.45,80.0,12.67,0.0,2.09,0.76,0.059,5.17,9.77,0.54,0.475,0.319,0.2,0.8,0.523,0.617,0.318,0.529,0.397,0.45,yellow
2025-01-11 13:50:00,procession,10.11,95.0,10.24,0.0,1.98,0.37,0.187,4.15,6.81,1.19,0.403,0.448,0.2,0.8,0.517,0.567,0.383,0.515,0.413,0.454,yellow
2025-01-11 13:55:00,procession,13.36,81.1,13.48,0.0,2.46,0.93,0.08,4.1,8.07,0.73,0.434,0.346,0.2,0.8,0.607,0.64,0.4,0.582,0.395,0.47,yellow
2025-01-11 14:00:00,procession,9.62,81.1,10.13,0.0,1.54,0.93,0.111,1.96,6.99,1.84,0.31,0.254,0.2,0.8,0.454,0.797,0.366,0.608,0.351,0.454,yellow
2025-01-11 14:05:00,procession,12.64,87.6,12.77,0.0,2.09,0.89,0.118,2.93,7.81,0.11,0.343,0.332,0.2,0.8,0.459,0.652,0.326,0.529,0.375,0.437,yellow
2025-01-11 14:10:00,procession,11.93,95.0,12.01,0.0,2.39,0.8,0.089,3.71,8.75,0.08,0.405,0.367,0.2,0.8,0.36,0.551,0.542,0.492,0.395,0.434,yellow
2025-01-11 14:15:00,procession,9.81,93.0,9.99,0.0,1.62,0.74,0.178,3.86,10.63,1.53,0.436,0.335,0.2,0.8,0.552,0.54,0.122,0.46,0.394,0.42,yellow
2025-01-11 14:20:00,procession,11.35,94.5,11.44,0.0,2.19,0.79,0.103,2.14,10.79,0.03,0.359,0.353,0.2,0.8,0.598,0.477,0.242,0.466,0.383,0.416,yellow
2025-01-11 14:25:00,procession,5.93,95.0,6.16,0.0,1.82,0.83,0.174,3.02,8.82,1.04,0.373,0.343,0.2,0.8,0.608,0.464,0.4,0.494,0.384,0.428,yellow
2025-01-11 14:30:00,procession,13.78,87.2,13.83,0.0,1.81,0.57,0.068,3.33,7.53,0.86,0.36,0.322,0.2,0.8,0.536,0.724,0.322,0.587,0.376,0.461,yellow
2025-01-11 14:35:00,procession,13.1,79.9,13.25,0.0,1.69,1.1,0.117,2.46,8.39,0.96,0.333,0.248,0.2,0.8,0.681,0.676,0.389,0.62,0.354,0.461,yellow
2025-01-11 14:40:00,procession,10.22,94.0,10.36,0.0,1.81,1.14,0.092,2.42,9.21,1.28,0.361,0.241,0.2,0.8,0.363,0.808,0.478,0.608,0.358,0.458,yellow
2025-01-11 14:45:00,procession,11.17,86.3,11.42,0.0,2.06,0.99,0.038,2.2,9.92,1.18,0.376,0.265,0.2,0.8,0.466,0.571,0.24,0.473,0.366,0.409,yellow
2025-01-11 14:50:00,procession,10.99,85.7,11.27,0.0,2.24,1.07,0.079,3.04,10.75,0.96,0.426,0.297,0.2,0.8,0.507,0.49,0.394,0.476,0.383,0.42,yellow
2025-01-11 14:55:00,procession,10.02,86.2,10.36,0.0,2.33,0.78,0.097,4.07,10.32,0.31,0.446,0.368,0.2,0.8,0.601,0.404,0.296,0.442,0.403,0.418,yellow
2025-01-11 15:00:00,procession,9.89,93.7,10.05,0.0,1.77,0.69,0.083,4.55,10.42,0.87,0.45,0.305,0.2,0.8,0.573,0.414,0.353,0.45,0.389,0.413,yellow
2025-01-11 15:05:00,procession,10.63,90.5,10.83,0.0,1.96,0.84,0.063,2.4,9.22,0.39,0.344,0.293,0.2,0.8,0.453,0.585,0.418,0.512,0.367,0.425,yellow
2025-01-11 15:10:00,procession,10.99,91.8,11.15,0.0,1.88,0.69,0.074,4.37,8.33,0.87,0.418,0.315,0.2,0.8,0.558,0.709,0.194,0.561,0.386,0.456,yellow
2025-01-11 15:15:00,procession,7.41,94.4,7.63,0.0,1.8,0.82,0.2,2.36,9.35,1.24,0.359,0.359,0.2,0.8,0.681,0.584,0.355,0.567,0.384,0.458,yellow
2025-01-11 15:20:00,procession,10.27,87.4,10.56,0.0,1.61,0.69,0.141,3.87,8.85,0.73,0.385,0.321,0.2,0.8,0.61,0.547,0.419,0.54,0.381,0.445,yellow
2025-01-11 15:25:00,procession,8.17,89.4,8.54,0.0,2.18,0.55,0.177,3.05,5.94,1.01,0.352,0.435,0.2,0.8,0.621,0.739,0.275,0.611,0.4,0.484,yellow
2025-01-11 15:30:00,procession,9.11,91.8,9.36,0.0,1.81,0.98,0.195,2.54,6.13,0.73,0.303,0.33,0.2,0.8,0.453,0.565,0.408,0.5,0.367,0.42,yellow
2025-01-11 15:35:00,procession,9.12,95.0,9.27,0.0,1.45,0.6,0.146,4.12,9.87,1.32,0.418,0.319,0.2,0.8,0.682,0.693,0.424,0.636,0.386,0.486,yellow
2025-01-11 15:40:00,procession,11.57,77.8,11.93,0.0,2.0,0.7,0.189,2.03,7.74,0.0,0.298,0.397,0.2,0.8,0.392,0.661,0.409,0.53,0.381,0.441,yellow
2025-01-11 15:45:00,procession,8.96,91.0,9.24,0.0,1.81,0.65,0.112,3.34,9.51,1.68,0.415,0.335,0.2,0.8,0.488,0.708,0.411,0.583,0.39,0.467,yellow
2025-01-11 15:50:00,procession,7.6,92.7,7.88,0.0,2.07,0.82,0.106,1.83,7.97,1.5,0.342,0.335,0.2,0.8,0.343,0.553,0.538,0.487,0.376,0.42,yellow
2025-01-11 15:55:00,procession,12.95,85.8,13.07,0.0,1.52,0.53,0.062,2.79,13.72,0.64,0.407,0.288,0.2,0.8,0.492,0.82,0.37,0.632,0.377,0.479,yellow
2025-01-11 16:00:00,procession,5.0,95.0,5.26,0.0,1.76,0.64,0.034,2.74,6.3,0.74,0.311,0.284,0.4,0.8,0.465,0.484,0.292,0.44,0.402,0.417,yellow
2025-01-11 16:05:00,procession,11.94,90.1,12.08,0.0,2.64,0.73,0.071,2.73,9.43,2.03,0.449,0.396,0.4,0.8,0.552,0.582,0.422,0.541,0.453,0.488,yellow
2025-01-11 16:10:00,procession,8.17,90.5,8.5,0.0,2.19,0.71,0.065,4.27,6.31,0.47,0.391,0.344,0.4,0.8,0.343,0.415,0.458,0.402,0.43,0.419,yellow
2025-01-11 16:15:00,procession,9.48,91.4,9.72,0.0,1.97,0.85,0.13,4.97,9.79,1.21,0.48,0.332,0.4,0.8,0.405,0.739,0.531,0.597,0.444,0.505,yellow
2025-01-11 16:20:00,procession,6.32,95.0,6.54,0.0,2.22,0.77,0.141,0.1,7.93,0.52,0.251,0.381,0.4,0.8,0.49,0.653,0.431,0.56,0.412,0.471,yellow
2025-01-11 16:25:00,procession,10.57,95.0,10.68,0.0,1.74,0.62,0.157,3.09,8.71,1.06,0.37,0.358,0.4,0.8,0.397,0.621,0.45,0.52,0.429,0.465,yellow
2025-01-11 16:30:00,procession,8.02,95.0,8.2,0.0,1.65,0.74,0.059,3.68,9.59,0.4,0.381,0.268,0.4,0.8,0.441,0.745,0.275,0.56,0.411,0.471,yellow
2025-01-11 16:35:00,procession,8.06,91.0,8.38,0.0,1.94,0.64,0.123,3.16,6.56,1.51,0.366,0.36,0.4,0.8,0.53,0.646,0.349,0.552,0.429,0.478,yellow
2025-01-11 16:40:00,procession,8.57,93.5,8.79,0.0,1.81,0.99,0.071,2.91,5.45,1.67,0.337,0.254,0.4,0.8,0.68,0.476,0.42,0.526,0.399,0.45,yellow
2025-01-11 16:45:00,procession,6.95,93.8,7.21,0.0,2.02,0.55,0.16,4.52,7.5,0.92,0.422,0.407,0.4,0.8,0.616,0.923,0.435,0.733,0.45,0.563,yellow
2025-01-11 16:50:00,procession,7.54,95.0,7.73,0.0,2.29,0.9,0.231,4.61,5.23,1.1,0.413,0.422,0.4,0.8,0.649,0.563,0.376,0.551,0.452,0.492,yellow
2025-01-11 16:55:00,procession,10.62,95.0,10.73,0.0,1.9,0.57,0.151,3.54,10.04,1.2,0.422,0.383,0.4,0.8,0.529,0.47,0.369,0.468,0.445,0.454,yellow
2025-01-11 17:00:00,procession,9.15,90.3,9.44,0.0,2.17,1.1,0.138,3.77,6.37,0.67,0.376,0.319,0.8,0.8,0.429,0.598,0.288,0.486,0.508,0.499,yellow
2025-01-11 17:05:00,procession,7.44,95.0,7.63,0.0,2.09,0.85,0.181,2.56,13.1,0.85,0.43,0.378,0.8,0.8,0.492,0.601,0.386,0.525,0.531,0.529,yellow
2025-01-11 17:10:00,procession,6.42,95.0,6.64,0.0,2.31,0.59,0.163,4.87,9.71,0.35,0.469,0.436,0.8,0.8,0.382,0.619,0.41,0.506,0.552,0.534,yellow
2025-01-11 17:15:00,procession,5.77,95.0,6.01,0.0,2.0,0.7,0.03,2.87,7.47,0.12,0.33,0.3,0.8,0.8,0.589,0.617,0.31,0.547,0.495,0.516,yellow
2025-01-11 17:20:00,procession,9.73,95.0,9.86,0.0,1.96,0.79,0.181,2.16,10.09,2.6,0.413,0.372,0.8,0.8,0.55,0.623,0.16,0.508,0.527,0.519,yellow
2025-01-11 17:25:00,procession,6.45,86.9,7.03,0.0,1.88,0.38,0.086,2.97,7.45,1.18,0.358,0.374,0.8,0.8,0.576,0.619,0.511,0.584,0.517,0.544,yellow
2025-01-11 17:30:00,procession,6.52,95.0,6.74,0.0,2.37,0.55,0.149,3.06,11.96,0.7,0.444,0.441,0.8,0.8,0.468,0.52,0.393,0.479,0.548,0.521,yellow
2025-01-11 17:35:00,procession,7.92,94.8,8.1,0.0,1.88,1.08,0.154,2.0,8.1,0.78,0.317,0.297,0.8,0.8,0.401,0.413,0.318,0.39,0.492,0.451,yellow
2025-01-11 17:40:00,procession,7.2,95.0,7.4,0.0,2.05,0.58,0.146,3.1,2.37,1.2,0.298,0.396,0.8,0.8,0.446,0.52,0.386,0.471,0.511,0.495,yellow
2025-01-11 17:45:00,procession,8.2,87.5,8.64,0.0,2.04,0.6,0.081,2.74,12.82,1.12,0.438,0.354,0.8,0.8,0.47,0.439,0.282,0.417,0.527,0.483,yellow
2025-01-11 17:50:00,procession,7.03,95.0,7.24,0.0,1.95,0.95,0.191,2.88,10.13,1.61,0.413,0.351,0.8,0.8,0.598,0.568,0.454,0.554,0.522,0.535,yellow
2025-01-11 17:55:00,procession,5.77,95.0,6.01,0.0,2.38,0.57,0.147,1.75,6.27,0.87,0.312,0.438,0.8,0.8,0.492,0.546,0.452,0.511,0.522,0.518,yellow
2025-01-11 18:00:00,procession,5.13,95.0,5.39,0.0,2.1,0.69,0.148,2.17,8.13,0.63,0.333,0.386,1.0,0.8,0.392,0.599,0.483,0.514,0.558,0.54,yellow
2025-01-11 18:05:00,procession,7.17,95.0,7.37,0.0,1.65,0.9,0.159,2.79,7.47,1.62,0.35,0.302,1.0,0.8,0.292,0.637,0.406,0.488,0.542,0.52,yellow
2025-01-11 18:10:00,procession,7.77,91.7,8.08,0.0,2.3,0.79,0.059,3.32,4.68,1.8,0.374,0.339,1.0,0.8,0.436,0.465,0.235,0.41,0.555,0.497,yellow
2025-01-11 18:15:00,procession,8.73,87.0,9.15,0.0,2.42,1.0,0.132,2.2,9.26,0.94,0.379,0.36,1.0,0.8,0.526,0.652,0.309,0.546,0.561,0.555,yellow
2025-01-11 18:20:00,procession,5.47,95.0,5.72,0.0,2.16,0.93,0.117,2.19,7.16,1.09,0.337,0.335,1.0,0.8,0.447,0.552,0.322,0.474,0.547,0.518,yellow
2025-01-11 18:25:00,procession,5.0,95.0,5.26,0.0,2.07,1.12,0.07,2.47,7.37,0.9,0.34,0.264,1.0,0.8,0.488,0.703,0.286,0.555,0.532,0.541,yellow
2025-01-11 18:30:00,procession,8.66,93.1,8.88,0.0,1.9,0.72,0.083,2.42,9.07,1.0,0.357,0.318,1.0,0.8,0.605,0.736,0.371,0.624,0.547,0.578,yellow
2025-01-11 18:35:00,procession,8.36,95.0,8.53,0.0,2.62,0.77,0.037,3.65,8.82,0.47,0.429,0.367,1.0,0.8,0.361,0.601,0.365,0.482,0.572,0.536,yellow
2025-01-11 18:40:00,procession,7.22,95.0,7.42,0.0,2.16,0.51,0.044,3.62,7.87,1.23,0.409,0.36,1.0,0.8,0.473,0.696,0.385,0.567,0.566,0.566,yellow
2025-01-11 18:45:00,procession,5.0,95.0,5.26,0.0,2.39,0.88,0.052,4.32,7.75,0.96,0.441,0.33,1.0,0.8,0.381,0.57,0.284,0.456,0.566,0.522,yellow
2025-01-11 18:50:00,procession,6.92,95.0,7.13,0.0,2.01,0.53,0.111,2.46,7.44,0.49,0.326,0.38,1.0,0.8,0.658,0.713,0.395,0.633,0.555,0.586,yellow
2025-01-11 18:55:00,procession,9.74,84.8,10.14,0.0,2.06,0.77,0.184,1.47,7.66,0.91,0.305,0.389,1.0,0.8,0.494,0.649,0.47,0.567,0.553,0.559,yellow
2025-01-11 19:00:00,procession,5.77,95.0,6.01,0.0,2.06,0.63,0.113,3.5,8.81,1.59,0.423,0.37,1.0,0.8,0.31,0.544,0.514,0.468,0.571,0.53,yellow
2025-01-11 19:05:00,procession,5.0,95.0,5.26,0.0,2.03,0.74,0.101,1.63,10.13,0.9,0.346,0.341,1.0,0.8,0.595,0.65,0.302,0.564,0.55,0.556,yellow
2025-01-11 19:10:00,procession,5.81,86.4,6.46,0.0,2.23,0.93,0.088,2.36,8.36,0.95,0.362,0.324,1.0,0.8,0.545,0.667,0.394,0.576,0.549,0.56,yellow
2025-01-11 19:15:00,procession,9.62,89.3,9.9,0.0,1.88,0.61,0.089,3.16,8.21,1.92,0.4,0.337,1.0,0.8,0.524,0.589,0.448,0.541,0.559,0.552,yellow
2025-01-11 19:20:00,procession,8.72,83.9,9.24,0.0,1.72,0.91,0.131,0.55,6.13,1.54,0.242,0.291,1.0,0.8,0.72,0.792,0.25,0.662,0.519,0.576,yellow
2025-01-11 19:25:00,procession,5.73,95.0,5.97,0.0,2.41,1.2,0.126,2.94,9.69,1.47,0.431,0.324,1.0,0.8,0.384,0.461,0.276,0.401,0.562,0.498,yellow
2025-01-11 19:30:00,procession,7.82,95.0,8.0,0.0,2.23,0.45,0.062,3.4,7.11,0.33,0.366,0.389,1.0,0.8,0.556,0.643,0.45,0.578,0.565,0.57,yellow
2025-01-11 19:35:00,procession,5.89,95.0,6.12,0.0,2.2,1.17,0.123,1.88,11.04,1.41,0.395,0.302,1.0,0.8,0.202,0.592,0.409,0.439,0.551,0.506,yellow
2025-01-11 19:40:00,procession,5.85,95.0,6.09,0.0,2.47,0.77,0.191,2.48,6.91,1.08,0.363,0.44,1.0,0.8,0.392,0.801,0.417,0.601,0.576,0.586,yellow
2025-01-11 19:45:00,procession,10.23,84.7,10.59,0.0,2.22,0.45,0.01,2.77,11.49,0.56,0.413,0.356,1.0,0.8,0.428,0.643,0.404,0.531,0.566,0.552,yellow
2025-01-11 19:50:00,procession,11.88,88.8,12.04,0.0,2.18,0.73,0.165,3.83,5.95,1.49,0.398,0.399,1.0,0.8,0.416,0.526,0.523,0.492,0.573,0.541,yellow
2025-01-11 19:55:00,procession,11.14,84.3,11.43,0.0,2.04,0.31,0.141,3.43,3.95,0.81,0.323,0.438,1.0,0.8,0.496,0.523,0.311,0.472,0.568,0.53,yellow
2025-01-11 20:00:00,procession,8.43,93.7,8.64,0.0,2.36,1.02,0.216,5.11,9.32,0.92,0.493,0.401,0.2,0.8,0.437,0.612,0.51,0.539,0.419,0.467,yellow
2025-01-11 20:05:00,procession,9.22,87.6,9.58,0.0,2.46,0.59,0.151,4.36,7.25,0.92,0.438,0.447,0.2,0.8,0.434,0.526,0.34,0.461,0.419,0.436,yellow
2025-01-11 20:10:00,procession,12.23,80.9,12.47,0.0,2.01,1.1,0.13,2.69,6.79,0.81,0.334,0.297,0.2,0.8,0.35,0.379,0.534,0.401,0.366,0.38,yellow
2025-01-11 20:15:00,procession,7.78,89.3,8.18,0.0,1.66,0.88,0.078,2.89,6.8,0.74,0.319,0.257,0.2,0.8,0.536,0.315,0.404,0.399,0.354,0.372,green
2025-01-11 20:20:00,procession,11.64,88.8,11.82,0.0,2.3,0.87,0.133,3.24,5.75,1.24,0.371,0.369,0.2,0.8,0.465,0.538,0.291,0.467,0.389,0.42,green
2025-01-11 20:25:00,procession,10.35,83.5,10.73,0.0,1.8,1.0,0.083,3.12,5.3,1.87,0.348,0.259,0.2,0.8,0.571,0.467,0.406,0.486,0.36,0.41,yellow
2025-01-11 20:30:00,procession,7.74,87.0,8.22,0.0,1.91,0.69,0.14,2.36,6.96,1.23,0.33,0.358,0.2,0.8,0.548,0.509,0.552,0.53,0.379,0.439,yellow
2025-01-11 20:35:00,procession,6.01,95.0,6.24,0.0,1.63,0.64,0.074,1.24,8.0,0.88,0.273,0.293,0.2,0.8,0.431,0.523,0.32,0.455,0.353,0.394,yellow
2025-01-11 20:40:00,procession,9.14,87.2,9.51,0.0,2.08,0.7,0.122,3.64,8.02,0.94,0.399,0.367,0.2,0.8,0.542,0.603,0.391,0.543,0.394,0.453,yellow
2025-01-11 20:45:00,procession,9.22,95.0,9.37,0.0,2.25,0.81,0.141,3.86,9.54,1.11,0.446,0.379,0.2,0.8,0.477,0.523,0.374,0.479,0.405,0.435,yellow
2025-01-11 20:50:00,procession,8.88,88.2,9.25,0.0,2.0,0.86,0.098,0.84,8.75,0.75,0.288,0.316,0.2,0.8,0.496,0.762,0.434,0.617,0.361,0.463,yellow
2025-01-11 20:55:00,procession,7.81,91.1,8.14,0.0,2.02,0.82,0.214,3.07,6.92,1.28,0.366,0.394,0.2,0.8,0.344,0.56,0.451,0.473,0.394,0.425,yellow
2025-01-11 21:00:00,procession,9.01,95.0,9.16,0.0,2.67,1.01,0.123,2.11,9.02,2.22,0.426,0.383,0.4,0.8,0.307,0.411,0.271,0.352,0.445,0.408,yellow
2025-01-11 21:05:00,procession,6.77,92.1,7.1,0.0,2.22,0.68,0.086,2.78,8.52,1.35,0.392,0.364,0.4,0.8,0.548,0.429,0.441,0.467,0.435,0.448,yellow
2025-01-11 21:10:00,procession,7.12,95.0,7.33,0.0,1.96,1.02,0.079,2.76,7.63,0.83,0.347,0.272,0.4,0.8,0.484,0.437,0.34,0.432,0.406,0.416,yellow
2025-01-11 21:15:00,procession,8.95,91.5,9.21,0.0,2.31,1.1,0.182,4.17,9.85,1.51,0.478,0.362,0.4,0.8,0.47,0.56,0.308,0.483,0.451,0.463,yellow
2025-01-11 21:20:00,procession,8.13,93.7,8.35,0.0,1.56,1.0,0.059,2.43,7.22,0.86,0.304,0.214,0.4,0.8,0.529,0.549,0.369,0.507,0.384,0.433,yellow
2025-01-11 21:25:00,procession,9.41,93.9,9.58,0.0,1.76,0.87,0.093,2.29,7.39,0.8,0.312,0.281,0.4,0.8,0.523,0.784,0.417,0.632,0.401,0.494,yellow
2025-01-11 21:30:00,procession,11.49,79.3,11.83,0.0,2.41,0.75,0.197,3.54,5.84,0.82,0.377,0.441,0.4,0.8,0.462,0.642,0.489,0.558,0.449,0.493,yellow
2025-01-11 21:35:00,procession,10.38,91.0,10.58,0.0,2.17,0.68,0.138,2.01,4.12,1.59,0.3,0.389,0.4,0.8,0.632,0.575,0.389,0.555,0.423,0.476,yellow
2025-01-11 21:40:00,procession,10.33,95.0,10.44,0.0,1.94,0.71,0.122,2.53,9.51,0.27,0.348,0.347,0.4,0.8,0.565,0.633,0.303,0.546,0.423,0.472,yellow
2025-01-11 21:45:00,procession,7.56,94.9,7.75,0.0,1.91,0.82,0.103,2.23,9.49,1.36,0.367,0.315,0.4,0.8,0.554,0.546,0.472,0.533,0.419,0.465,yellow
2025-01-11 21:50:00,procession,11.26,89.5,11.45,0.0,1.91,0.47,0.182,3.32,10.58,1.37,0.427,0.42,0.4,0.8,0.561,0.568,0.446,0.541,0.454,0.489,yellow
2025-01-11 21:55:00,procession,10.47,86.5,10.77,0.0,2.04,0.65,0.138,3.16,7.67,1.13,0.378,0.378,0.4,0.8,0.562,0.669,0.387,0.581,0.435,0.493,yellow
2025-01-11 22:00:00,procession,11.42,88.9,11.61,0.0,1.92,0.75,0.121,4.65,8.24,1.38,0.447,0.337,0.2,0.8,0.557,0.48,0.57,0.521,0.396,0.446,yellow
2025-01-11 22:05:00,procession,10.48,83.0,10.85,0.0,2.3,0.72,0.145,3.45,8.41,1.16,0.417,0.402,0.2,0.8,0.427,0.596,0.526,0.531,0.405,0.456,yellow
2025-01-11 22:10:00,procession,13.08,87.4,13.18,0.0,2.07,0.95,0.054,3.38,6.28,1.39,0.375,0.282,0.2,0.8,0.692,0.488,0.227,0.497,0.37,0.421,yellow
2025-01-11 22:15:00,procession,9.85,92.8,10.04,0.0,1.43,0.93,0.142,3.52,5.83,1.36,0.333,0.259,0.2,0.8,0.411,0.665,0.489,0.553,0.357,0.436,yellow
2025-01-11 22:20:00,procession,12.69,91.8,12.77,0.0,1.99,0.8,0.122,3.33,4.93,0.6,0.325,0.34,0.2,0.8,0.419,0.67,0.242,0.509,0.374,0.428,yellow
2025-01-11 22:25:00,procession,12.02,85.4,12.22,0.0,1.54,0.55,0.137,3.24,7.8,1.94,0.376,0.334,0.2,0.8,0.313,0.419,0.354,0.374,0.382,0.379,yellow
2025-01-11 22:30:00,procession,11.04,90.7,11.22,0.0,1.75,0.74,0.115,3.99,8.71,1.36,0.415,0.314,0.2,0.8,0.474,0.526,0.437,0.493,0.385,0.428,yellow
2025-01-11 22:35:00,procession,9.24,90.4,9.52,0.0,1.84,0.82,0.068,3.15,10.02,1.37,0.407,0.284,0.2,0.8,0.465,0.684,0.402,0.562,0.377,0.451,yellow
2025-01-11 22:40:00,procession,8.25,90.1,8.59,0.0,1.69,0.6,0.13,1.84,5.43,1.45,0.279,0.339,0.2,0.8,0.256,0.552,0.547,0.462,0.365,0.404,yellow
2025-01-11 22:45:00,procession,9.24,92.6,9.45,0.0,1.35,0.75,0.076,0.78,10.84,1.64,0.302,0.239,0.2,0.8,0.667,0.637,0.389,0.596,0.347,0.446,yellow
2025-01-11 22:50:00,procession,14.54,81.3,14.53,0.0,1.69,0.47,0.083,3.5,9.56,1.07,0.396,0.333,0.2,0.8,0.329,0.528,0.471,0.457,0.385,0.414,yellow
2025-01-11 22:55:00,procession,10.13,85.2,10.49,0.0,2.26,0.79,0.094,3.64,6.11,1.68,0.403,0.355,0.2,0.8,0.555,0.717,0.458,0.616,0.392,0.482,yellow
2025-01-11 23:00:00,procession,11.29,91.8,11.44,0.0,2.59,0.97,0.115,3.65,12.85,0.98,0.502,0.375,0.2,0.8,0.571,0.686,0.558,0.626,0.415,0.499,yellow
2025-01-11 23:05:00,procession,12.93,86.3,13.05,0.0,2.03,0.86,0.123,2.75,8.01,1.33,0.372,0.334,0.2,0.8,0.503,0.553,0.366,0.501,0.381,0.429,yellow
2025-01-11 23:10:00,procession,14.08,71.6,14.15,0.0,1.77,0.59,0.06,2.1,7.53,1.32,0.322,0.307,0.2,0.8,0.573,0.566,0.324,0.52,0.366,0.427,yellow
2025-01-11 23:15:00,procession,11.86,91.5,11.99,0.0,2.06,0.63,0.155,3.94,5.85,1.05,0.38,0.394,0.2,0.8,0.469,0.508,0.441,0.483,0.396,0.431,yellow
2025-01-11 23:20:00,procession,15.62,80.4,15.5,0.0,2.42,0.73,0.159,1.85,7.15,0.31,0.315,0.424,0.2,0.8,0.373,0.372,0.305,0.359,0.391,0.378,yellow
2025-01-11 23:25:00,procession,14.95,78.7,14.9,0.0,2.15,0.7,0.163,2.87,7.17,0.82,0.355,0.399,0.2,0.8,0.37,0.727,0.496,0.573,0.393,0.465,yellow
2025-01-11 23:30:00,procession,14.7,70.2,14.66,0.0,2.26,0.81,0.155,2.33,9.7,1.74,0.406,0.389,0.2,0.8,0.361,0.415,0.535,0.423,0.4,0.409,yellow
2025-01-11 23:35:00,procession,13.54,90.1,13.59,0.0,2.02,0.59,0.092,3.28,5.88,0.61,0.339,0.358,0.2,0.8,0.486,0.604,0.437,0.535,0.38,0.442,yellow
2025-01-11 23:40:00,procession,10.97,78.6,11.39,0.0,2.22,0.33,0.102,1.53,8.71,0.31,0.314,0.432,0.2,0.8,0.488,0.496,0.432,0.481,0.393,0.428,yellow
2025-01-11 23:45:00,procession,12.77,94.8,12.82,0.0,2.21,0.68,0.095,2.1,7.61,0.36,0.321,0.367,0.2,0.8,0.406,0.566,0.378,0.48,0.379,0.42,yellow
2025-01-11 23:50:00,procession,13.64,88.8,13.7,0.0,2.16,0.65,0.146,3.09,7.35,1.13,0.377,0.398,0.2,0.8,0.551,0.664,0.492,0.595,0.397,0.476,yellow
2025-01-11 23:55:00,procession,13.08,81.8,13.23,0.0,1.78,0.89,0.056,1.22,5.33,0.82,0.239,0.258,0.2,0.8,0.627,0.551,0.357,0.535,0.339,0.417,yellow
2025-01-12 00:00:00,post_event,17.26,73.6,16.86,0.0,0.97,0.93,0.032,0.0,2.27,0.23,0.077,0.138,0.2,0.3,0.181,0.315,0.609,0.333,0.161,0.23,yellow
2025-01-12 00:05:00,post_event,15.06,78.2,14.99,0.0,1.21,1.07,0.013,0.31,1.13,0.22,0.087,0.131,0.2,0.3,0.115,0.381,0.865,0.398,0.161,0.256,green
2025-01-12 00:10:00,post_event,16.85,73.3,16.5,0.0,1.03,0.96,0.045,0.67,0.79,0.19,0.084,0.145,0.2,0.3,0.23,0.171,0.594,0.273,0.164,0.208,green
2025-01-12 00:15:00,post_event,15.85,77.4,15.68,0.0,0.64,1.05,0.027,0.17,2.01,0.03,0.062,0.089,0.2,0.3,0.134,0.302,0.667,0.325,0.147,0.218,green
2025-01-12 00:20:00,post_event,16.06,75.0,15.85,0.0,0.97,1.18,0.034,0.25,1.0,0.37,0.073,0.097,0.2,0.3,0.184,0.285,0.666,0.331,0.151,0.223,green
2025-01-12 00:25:00,post_event,11.71,90.1,11.86,0.0,1.28,1.06,0.01,0.45,1.33,0.17,0.098,0.139,0.2,0.3,0.037,0.212,0.671,0.251,0.165,0.2,green
2025-01-12 00:30:00,post_event,14.2,71.9,14.25,0.0,0.63,1.12,0.029,0.67,1.02,0.54,0.082,0.077,0.2,0.3,0.221,0.454,0.624,0.418,0.148,0.256,green
2025-01-12 00:35:00,post_event,13.13,83.6,13.26,0.0,0.81,0.88,0.023,0.42,1.41,0.22,0.075,0.128,0.2,0.3,0.125,0.255,0.558,0.276,0.158,0.206,green
2025-01-12 00:40:00,post_event,15.51,75.3,15.37,0.0,0.92,0.89,0.022,0.59,0.83,0.16,0.075,0.133,0.2,0.3,0.324,0.269,0.79,0.39,0.16,0.252,green
2025-01-12 00:45:00,post_event,13.27,83.6,13.38,0.0,1.07,1.1,0.037,0.4,1.3,0.23,0.084,0.124,0.2,0.3,0.245,0.157,0.714,0.295,0.159,0.213,green
2025-01-12 00:50:00,post_event,14.64,80.9,14.62,0.0,0.89,0.94,0.02,0.61,1.5,0.14,0.085,0.123,0.2,0.3,0.171,0.175,0.691,0.277,0.159,0.206,green
2025-01-12 00:55:00,post_event,11.19,88.3,11.41,0.0,0.76,1.08,0.021,0.99,1.24,0.38,0.098,0.09,0.2,0.3,0.333,0.192,0.644,0.325,0.154,0.222,green
2025-01-12 01:00:00,post_event,16.85,73.8,16.51,0.0,1.23,1.05,0.049,0.53,1.6,0.17,0.102,0.158,0.2,0.3,0.177,0.218,0.76,0.314,0.17,0.228,green
