timestamp,phase,temp_c,rh,THI_raw,THI,density_p_m2,speed_mps,speed_var,push_rate,shout_rate,near_falls,CAI,CDI,TI,EI,ATI,SNI,PCI,BI,Risk,Alert
2025-01-17 07:37:00,morning_rush,28.65,57.9,25.38,0.338,2.89,0.33,0.138,10.96,23.18,6.9,1.0,0.532,0.7,0.45,0.292,1.0,0.407,0.669,0.633,orange
2025-01-17 07:37:03,normal,34.38,35.3,27.3,0.53,0.98,0.74,0.04,2.15,2.6,1.39,0.204,0.174,0.7,0.15,0.353,0.342,0.784,0.434,0.111,green
2025-01-17 07:37:06,normal,38.96,44.6,31.51,0.951,0.95,0.95,0.13,2.65,8.15,1.46,0.307,0.191,0.7,0.15,0.271,0.432,0.64,0.425,0.286,green
2025-01-17 07:37:09,normal,26.07,53.5,23.11,0.111,2.14,1.3,0.085,2.7,6.4,1.22,0.349,0.267,0.7,0.15,0.643,0.551,0.225,0.514,0.715,orange
2025-01-17 07:37:12,normal,36.01,22.3,26.81,0.481,1.99,0.95,0.042,0.0,6.44,1.44,0.239,0.266,0.7,0.15,0.287,0.453,0.378,0.388,0.36,green
2025-01-17 07:37:15,normal,35.8,35.6,28.26,0.626,2.65,0.83,0.088,0.9,1.41,0.3,0.204,0.39,0.7,0.15,0.378,0.639,0.639,0.561,0.239,green
2025-01-17 07:37:18,morning_rush,41.45,20.9,29.72,0.772,4.03,0.64,0.092,7.64,11.45,0.0,0.687,0.567,0.7,0.45,0.426,0.906,0.107,0.602,0.566,yellow
2025-01-17 07:37:21,normal,34.72,32.2,27.18,0.518,1.06,0.19,0.115,2.9,9.06,1.66,0.343,0.319,0.7,0.15,0.259,0.516,0.589,0.454,0.63,orange
2025-01-17 07:37:24,morning_rush,18.29,76.2,17.8,0.0,2.15,0.35,0.3,13.24,6.75,3.94,0.728,0.54,0.7,0.45,0.569,0.714,0.441,0.616,0.183,green
2025-01-17 07:37:27,morning_rush,20.99,63.3,19.68,0.0,1.88,0.05,0.242,9.36,14.66,5.82,0.861,0.521,0.7,0.45,0.116,0.755,0.173,0.447,0.512,yellow
2025-01-17 07:37:30,normal,25.11,59.4,22.74,0.074,2.8,0.72,0.095,3.03,7.42,1.17,0.414,0.431,0.7,0.15,0.158,0.51,0.57,0.417,0.341,green
2025-01-17 07:37:33,morning_rush,31.45,49.5,26.74,0.474,3.97,0.89,0.038,3.22,8.37,0.0,0.461,0.489,0.7,0.45,0.886,0.974,0.41,0.835,0.471,yellow
2025-01-17 07:37:36,normal,34.29,51.9,29.06,0.706,2.18,0.8,0.051,1.8,2.87,2.57,0.303,0.319,0.7,0.15,0.675,0.263,0.626,0.459,0.556,yellow
2025-01-17 07:37:39,normal,43.42,33.4,32.83,1.0,2.94,0.96,0.104,2.63,5.92,0.58,0.366,0.412,0.7,0.15,0.405,0.695,0.26,0.521,0.18,green
2025-01-17 07:37:42,morning_rush,36.76,43.6,29.86,0.786,3.06,0.84,0.262,7.44,24.41,4.55,0.896,0.541,0.7,0.45,0.789,1.0,0.441,0.825,0.289,green
2025-01-17 07:37:45,normal,33.58,61.0,29.48,0.748,2.93,0.9,0.163,3.01,0.0,1.32,0.314,0.456,0.7,0.15,0.16,0.716,0.175,0.441,0.889,red
2025-01-17 07:37:48,morning_rush,47.49,15.0,32.07,1.0,2.46,0.89,0.119,5.62,18.88,3.62,0.743,0.377,0.7,0.45,0.328,0.696,0.583,0.563,0.512,yellow
2025-01-17 07:37:51,normal,32.16,39.9,26.33,0.433,1.92,1.03,0.082,1.84,5.81,0.6,0.274,0.266,0.7,0.15,0.55,0.552,0.864,0.614,0.341,green
2025-01-17 07:37:54,morning_rush,25.01,46.1,21.9,0.0,3.21,0.13,0.209,9.79,14.33,3.74,0.889,0.645,0.7,0.45,0.85,0.875,0.212,0.735,0.852,red
2025-01-17 07:37:57,morning_rush,32.04,32.6,25.54,0.354,4.74,0.23,0.266,9.1,4.55,8.23,0.919,0.799,0.7,0.45,0.509,0.916,0.011,0.613,0.852,red
2025-01-17 07:38:00,normal,22.67,74.9,21.54,0.0,1.84,0.96,0.147,0.67,7.07,0.17,0.228,0.308,0.7,0.15,0.424,0.508,0.543,0.49,0.943,red
2025-01-17 07:38:03,morning_rush,24.15,68.6,22.48,0.048,2.74,0.05,0.2,10.64,15.05,0.0,0.769,0.598,0.7,0.45,0.787,0.67,0.215,0.614,0.411,yellow
2025-01-17 07:38:06,normal,38.04,31.4,29.16,0.716,1.26,0.62,0.068,1.85,4.95,1.34,0.242,0.245,0.7,0.15,0.265,0.86,0.608,0.631,0.113,green
2025-01-17 07:38:09,normal,32.64,54.9,28.15,0.615,1.87,1.13,0.138,4.16,5.35,0.83,0.364,0.279,0.7,0.15,0.375,0.498,0.586,0.478,0.517,yellow
2025-01-17 07:38:12,normal,31.34,53.4,27.03,0.503,1.72,1.45,0.12,0.3,4.73,0.62,0.184,0.237,0.7,0.15,0.338,0.425,0.551,0.424,0.28,green
2025-01-17 07:38:15,morning_rush,37.21,36.5,29.28,0.728,3.02,0.97,0.182,0.0,21.52,3.89,0.576,0.467,0.7,0.45,0.604,0.885,0.398,0.703,0.63,orange
2025-01-17 07:38:18,morning_rush,31.61,38.8,25.85,0.385,2.23,0.29,0.168,2.98,11.64,2.39,0.478,0.48,0.7,0.45,0.521,0.684,0.299,0.558,0.33,green
2025-01-17 07:38:21,normal,36.21,31.1,27.98,0.598,1.36,0.61,0.078,1.76,7.35,1.35,0.282,0.265,0.7,0.15,0.194,0.0,0.574,0.173,0.851,red
2025-01-17 07:38:24,morning_rush,30.89,48.4,26.24,0.424,1.83,0.05,0.279,10.6,18.36,6.74,0.967,0.538,0.7,0.45,0.819,0.59,0.088,0.558,0.574,yellow
2025-01-17 07:38:27,normal,19.98,73.1,19.17,0.0,0.36,0.79,0.115,2.6,2.57,1.88,0.212,0.164,0.7,0.15,0.512,0.514,0.328,0.476,0.37,green
2025-01-17 07:38:30,morning_rush,32.25,59.1,28.26,0.626,1.14,0.05,0.147,7.89,12.72,12.5,0.853,0.372,0.7,0.45,0.504,0.899,0.317,0.664,0.492,yellow
2025-01-17 07:38:33,normal,26.53,61.0,23.95,0.195,1.83,1.21,0.034,0.0,2.49,0.49,0.141,0.199,0.7,0.15,0.32,0.518,0.205,0.396,0.936,red
2025-01-17 07:38:36,morning_rush,31.25,49.9,26.64,0.464,3.24,0.65,0.207,9.07,7.95,7.41,0.877,0.561,0.7,0.45,0.764,0.941,0.423,0.784,0.706,orange
2025-01-17 07:38:39,normal,34.46,51.9,29.18,0.718,2.08,1.35,0.165,2.42,7.8,1.7,0.37,0.309,0.7,0.15,0.354,0.713,0.345,0.532,0.42,yellow
2025-01-17 07:38:42,normal,34.76,49.2,29.09,0.709,2.16,0.56,0.159,2.25,8.24,0.14,0.327,0.421,0.7,0.15,0.633,0.515,0.72,0.591,0.427,yellow
2025-01-17 07:38:45,morning_rush,38.91,33.0,29.91,0.791,2.43,0.39,0.275,7.44,16.11,6.93,0.872,0.55,0.7,0.45,1.0,0.993,0.177,0.832,0.559,yellow
2025-01-17 07:38:48,morning_rush,33.57,24.5,25.65,0.365,3.32,0.38,0.175,11.58,13.54,2.77,0.863,0.596,0.7,0.45,1.0,0.788,0.085,0.711,0.679,orange
2025-01-17 07:38:51,morning_rush,42.07,17.1,29.5,0.75,3.65,0.05,0.3,12.82,14.83,6.35,1.0,0.759,0.7,0.45,0.682,0.643,0.218,0.57,0.844,red
2025-01-17 07:38:54,morning_rush,34.41,39.9,27.83,0.583,2.5,0.05,0.249,21.98,16.25,7.52,0.999,0.6,0.7,0.45,0.654,0.61,0.092,0.519,0.228,green
2025-01-17 07:38:57,morning_rush,26.05,84.7,25.08,0.308,1.13,0.05,0.271,9.85,20.93,2.05,0.801,0.446,0.7,0.45,0.848,0.787,0.271,0.702,0.634,orange
2025-01-17 07:39:00,normal,27.28,55.7,24.16,0.216,0.77,0.86,0.064,2.9,5.72,1.62,0.279,0.153,0.7,0.15,0.394,0.588,0.336,0.479,0.903,red
2025-01-17 07:39:03,morning_rush,18.48,68.1,17.78,0.0,4.36,0.18,0.134,12.29,10.33,1.45,0.821,0.696,0.7,0.45,0.885,1.0,0.356,0.837,0.296,green
2025-01-17 07:39:06,morning_rush,31.59,52.6,27.13,0.513,1.7,0.6,0.215,12.17,15.45,0.0,0.713,0.391,0.7,0.45,0.691,0.788,0.138,0.629,0.217,green
2025-01-17 07:39:09,morning_rush,40.65,23.5,29.65,0.765,4.3,0.83,0.22,11.68,22.35,5.02,1.0,0.636,0.7,0.45,0.601,0.869,0.382,0.691,0.081,green
2025-01-17 07:39:12,normal,24.41,57.9,22.11,0.011,2.11,1.09,0.091,3.82,9.67,0.43,0.417,0.286,0.7,0.15,0.282,0.663,0.482,0.512,0.914,red
2025-01-17 07:39:15,normal,32.41,44.3,26.92,0.492,1.52,0.94,0.09,1.64,5.05,1.76,0.264,0.237,0.7,0.15,0.434,0.25,0.292,0.314,0.155,green
2025-01-17 07:39:18,normal,23.55,58.3,21.47,0.0,2.22,0.97,0.036,2.28,4.16,0.37,0.278,0.286,0.7,0.15,0.436,0.462,0.39,0.44,0.539,yellow
2025-01-17 07:39:21,morning_rush,27.7,54.0,24.36,0.236,2.8,0.05,0.3,14.65,22.08,5.87,1.0,0.665,0.7,0.45,0.783,0.66,0.093,0.584,0.107,green
2025-01-17 07:39:24,normal,21.34,61.4,19.89,0.0,1.44,0.39,0.175,1.72,4.87,1.22,0.243,0.369,0.7,0.15,0.12,0.118,0.662,0.227,0.501,yellow
2025-01-17 07:39:27,normal,24.24,57.1,21.94,0.0,1.47,0.68,0.103,0.59,3.79,1.58,0.195,0.283,0.7,0.15,0.243,0.29,0.618,0.342,0.728,orange
2025-01-17 07:39:30,normal,18.24,89.6,18.03,0.0,0.8,0.74,0.056,3.23,3.56,1.24,0.25,0.171,0.7,0.15,0.047,0.741,0.725,0.529,0.496,yellow
2025-01-17 07:39:33,morning_rush,37.62,51.5,31.45,0.945,2.11,0.65,0.143,12.86,15.01,3.78,0.845,0.391,0.7,0.45,0.357,0.865,0.062,0.552,0.545,yellow
2025-01-17 07:39:36,normal,26.34,62.7,23.91,0.191,2.59,1.46,0.102,3.03,6.35,0.0,0.351,0.33,0.7,0.15,0.192,0.847,0.217,0.524,0.459,yellow
2025-01-17 07:39:39,normal,26.3,69.8,24.34,0.234,3.95,0.98,0.188,1.8,10.19,1.35,0.472,0.562,0.7,0.15,0.481,0.374,0.518,0.435,0.164,green
2025-01-17 07:39:42,normal,32.68,43.5,27.03,0.503,1.31,0.6,0.136,1.94,6.35,1.54,0.276,0.295,0.7,0.15,0.555,0.657,0.327,0.561,0.507,yellow
2025-01-17 07:39:45,morning_rush,38.29,22.0,28.08,0.608,5.0,0.26,0.215,10.28,12.57,1.81,0.893,0.785,0.7,0.45,0.831,0.984,0.403,0.822,0.265,green
2025-01-17 07:39:48,normal,26.02,57.4,23.32,0.132,0.14,1.18,0.065,0.16,5.65,1.08,0.129,0.052,0.7,0.15,0.361,0.355,0.524,0.391,0.291,green
2025-01-17 07:39:51,normal,34.32,22.8,25.9,0.39,1.54,0.88,0.05,1.35,4.59,0.92,0.222,0.226,0.7,0.15,0.0,0.784,0.596,0.511,0.348,green
2025-01-17 07:39:54,normal,26.12,51.5,23.03,0.103,1.21,0.36,0.094,2.99,3.65,0.82,0.25,0.299,0.7,0.15,0.431,0.165,0.524,0.317,0.373,green
2025-01-17 07:39:57,normal,32.92,49.0,27.75,0.575,2.11,0.21,0.107,3.2,3.72,0.91,0.317,0.441,0.7,0.15,0.43,0.38,0.491,0.417,0.379,green
2025-01-17 07:40:00,normal,26.05,52.8,23.05,0.105,2.02,0.86,0.162,3.04,3.53,1.21,0.312,0.356,0.7,0.15,0.403,0.407,0.31,0.386,0.229,green
2025-01-17 07:40:03,morning_rush,32.13,35.4,25.86,0.386,2.67,0.36,0.018,8.33,13.35,7.51,0.898,0.43,0.7,0.45,0.598,0.905,0.452,0.722,0.52,yellow
2025-01-17 07:40:06,morning_rush,34.03,40.4,27.63,0.563,4.15,0.69,0.3,9.08,13.59,4.8,0.926,0.694,0.7,0.45,0.799,0.873,0.297,0.736,0.442,yellow
2025-01-17 07:40:09,normal,36.07,51.6,30.32,0.832,1.02,1.3,0.124,2.69,0.0,0.98,0.176,0.152,0.7,0.15,0.467,0.406,0.44,0.431,0.618,orange
2025-01-17 07:40:12,normal,38.39,42.3,30.81,0.881,1.67,0.89,0.143,2.1,5.71,2.41,0.321,0.297,0.7,0.15,0.414,0.519,0.447,0.473,0.681,orange
2025-01-17 07:40:15,morning_rush,39.96,22.9,29.16,0.716,2.98,0.2,0.16,9.72,14.68,9.28,1.0,0.578,0.7,0.45,0.846,0.834,0.157,0.702,0.579,yellow
2025-01-17 07:40:18,morning_rush,44.12,15.0,30.28,0.828,2.29,0.67,0.209,4.77,7.81,6.61,0.623,0.448,0.7,0.45,1.0,0.806,0.573,0.818,0.341,green
2025-01-17 07:40:21,normal,25.53,56.9,22.91,0.091,1.58,0.46,0.142,1.1,7.74,0.62,0.253,0.356,0.7,0.15,0.078,0.455,0.189,0.289,0.323,green
2025-01-17 07:40:24,morning_rush,46.7,15.0,31.64,0.964,2.53,0.2,0.284,15.03,14.67,11.33,1.0,0.6,0.7,0.45,0.75,0.797,0.112,0.646,0.166,green
2025-01-17 07:40:27,normal,24.62,53.0,22.01,0.001,0.84,0.76,0.21,2.11,3.68,1.3,0.21,0.263,0.7,0.15,0.009,0.32,0.579,0.278,0.646,orange
2025-01-17 07:40:30,morning_rush,32.46,38.9,26.42,0.442,1.18,0.05,0.18,9.36,12.73,4.4,0.746,0.397,0.7,0.45,0.472,0.829,0.594,0.675,0.348,green
2025-01-17 07:40:33,normal,36.88,42.9,29.85,0.785,0.86,0.54,0.056,4.77,0.66,0.78,0.257,0.208,0.7,0.15,0.248,0.759,0.34,0.522,0.815,red
2025-01-17 07:40:36,morning_rush,21.27,79.4,20.51,0.0,3.88,0.55,0.188,11.16,16.2,2.51,0.922,0.628,0.7,0.45,1.0,0.955,0.192,0.816,0.362,green
2025-01-17 07:40:39,morning_rush,40.19,43.1,32.15,1.0,5.0,0.24,0.084,8.73,13.69,6.52,1.0,0.711,0.7,0.45,0.774,0.948,0.219,0.75,0.257,green
2025-01-17 07:40:42,morning_rush,48.88,15.0,32.81,1.0,3.73,1.14,0.21,8.87,12.4,2.85,0.824,0.531,0.7,0.45,0.951,0.814,0.321,0.756,0.656,orange
2025-01-17 07:40:45,morning_rush,31.11,57.2,27.2,0.52,4.44,0.38,0.228,15.09,16.23,4.44,1.0,0.727,0.7,0.45,0.496,0.766,0.205,0.573,0.318,green
2025-01-17 07:40:48,morning_rush,36.9,45.5,30.19,0.819,3.58,0.3,0.186,12.73,10.06,1.57,0.789,0.643,0.7,0.45,0.898,1.0,0.229,0.815,0.326,green
2025-01-17 07:40:51,morning_rush,28.8,28.6,23.18,0.118,3.78,0.05,0.287,10.33,21.54,6.21,1.0,0.763,0.7,0.45,0.479,0.754,0.149,0.55,0.089,green
2025-01-17 07:40:54,morning_rush,39.0,34.8,30.21,0.821,4.16,0.05,0.168,10.02,16.18,2.86,0.944,0.723,0.7,0.45,0.645,0.724,0.35,0.626,0.343,green
2025-01-17 07:40:57,normal,31.02,45.1,26.04,0.404,0.1,0.58,0.158,3.18,6.15,1.55,0.27,0.205,0.7,0.15,0.0,0.437,0.287,0.276,0.411,yellow
2025-01-17 07:41:00,morning_rush,28.94,61.6,25.89,0.389,2.41,0.38,0.209,6.89,21.4,3.06,0.791,0.51,0.7,0.45,0.749,0.954,0.579,0.818,0.246,green
2025-01-17 07:41:03,normal,31.7,49.0,26.87,0.487,1.08,0.48,0.154,0.92,2.39,1.22,0.152,0.297,0.7,0.15,0.546,0.126,0.547,0.337,0.426,yellow
2025-01-17 07:41:06,normal,39.0,30.9,29.68,0.768,0.92,0.87,0.055,1.38,3.92,0.73,0.17,0.157,0.7,0.15,0.68,0.95,0.361,0.751,0.632,orange
2025-01-17 07:41:09,normal,46.14,17.0,31.7,0.97,2.36,1.16,0.151,0.16,8.96,0.7,0.283,0.339,0.7,0.15,0.604,0.676,0.306,0.581,0.721,orange
2025-01-17 07:41:12,morning_rush,42.1,26.7,30.98,0.898,2.39,0.66,0.192,11.16,11.97,11.54,1.0,0.45,0.7,0.45,0.838,1.0,0.371,0.826,0.884,red
2025-01-17 07:41:15,morning_rush,43.33,25.1,31.46,0.946,3.57,0.44,0.231,8.05,19.33,1.25,0.84,0.645,0.7,0.45,0.707,0.637,0.194,0.569,0.561,yellow
2025-01-17 07:41:18,morning_rush,29.06,45.3,24.68,0.268,2.83,0.05,0.201,9.7,7.49,5.13,0.802,0.609,0.7,0.45,0.515,1.0,0.325,0.72,0.094,green
2025-01-17 07:41:21,morning_rush,37.18,31.7,28.67,0.667,3.27,0.27,0.132,10.08,20.37,6.23,1.0,0.583,0.7,0.45,0.733,0.973,0.0,0.707,0.484,yellow
2025-01-17 07:41:24,normal,32.26,27.2,25.14,0.314,1.37,0.16,0.169,3.71,2.42,1.4,0.287,0.396,0.7,0.15,0.048,0.342,0.386,0.263,0.616,orange
2025-01-17 07:41:27,morning_rush,27.14,48.1,23.53,0.153,3.69,0.05,0.259,14.73,10.56,3.84,0.869,0.738,0.7,0.45,0.463,0.686,0.268,0.535,0.787,red
2025-01-17 07:41:30,normal,25.6,45.6,22.28,0.028,1.3,0.4,0.055,0.35,6.05,0.55,0.177,0.278,0.7,0.15,0.2,0.336,0.212,0.271,0.5,yellow
2025-01-17 07:41:33,morning_rush,40.81,42.4,32.48,1.0,4.16,0.44,0.205,7.33,10.09,2.61,0.738,0.68,0.7,0.45,0.955,0.733,0.05,0.663,0.804,red
2025-01-17 07:41:36,normal,31.72,44.6,26.47,0.447,1.63,0.75,0.127,2.16,3.49,1.5,0.261,0.305,0.7,0.15,0.38,0.4,0.34,0.382,0.119,green
2025-01-17 07:41:39,normal,37.19,47.4,30.63,0.863,2.95,0.78,0.148,0.0,7.66,2.39,0.342,0.47,0.7,0.15,0.494,0.774,0.308,0.596,0.155,green
2025-01-17 07:41:42,normal,35.88,45.8,29.51,0.751,1.8,1.13,0.061,2.31,10.79,0.17,0.347,0.224,0.7,0.15,0.768,0.668,0.642,0.693,0.146,green
2025-01-17 07:41:45,normal,24.9,49.7,22.02,0.002,0.91,0.76,0.071,3.51,7.78,1.1,0.324,0.185,0.7,0.15,0.831,0.892,0.438,0.783,0.574,yellow
2025-01-17 07:41:48,morning_rush,40.44,30.8,30.56,0.856,4.02,0.27,0.024,3.5,13.05,4.57,0.682,0.588,0.7,0.45,0.877,0.84,0.409,0.765,0.491,yellow
2025-01-17 07:41:51,morning_rush,23.08,57.8,21.09,0.0,1.83,0.6,0.248,9.48,14.64,5.06,0.84,0.427,0.7,0.45,0.865,0.595,0.026,0.562,0.13,green
2025-01-17 07:41:54,morning_rush,23.59,38.0,20.49,0.0,3.71,0.56,0.03,14.62,17.52,3.4,0.961,0.517,0.7,0.45,0.713,0.738,0.043,0.591,0.54,yellow
2025-01-17 07:41:57,morning_rush,38.99,28.4,29.34,0.734,0.77,0.34,0.18,9.76,21.27,10.32,1.0,0.309,0.7,0.45,0.696,0.611,0.153,0.545,0.88,red
2025-01-17 07:42:00,normal,35.09,35.5,27.78,0.578,1.77,0.72,0.092,1.16,0.0,1.22,0.169,0.307,0.7,0.15,0.0,0.139,0.52,0.173,0.464,yellow
2025-01-17 07:42:03,normal,30.13,59.3,26.63,0.463,0.97,1.17,0.086,0.35,6.39,1.01,0.177,0.128,0.7,0.15,0.166,0.718,0.538,0.516,0.239,green
2025-01-17 07:42:06,normal,21.4,74.4,20.43,0.0,2.76,0.63,0.151,2.17,10.45,0.97,0.417,0.474,0.7,0.15,0.293,0.463,0.542,0.428,0.556,yellow
2025-01-17 07:42:09,morning_rush,30.47,39.7,25.17,0.317,3.44,0.13,0.263,13.13,12.15,7.28,0.985,0.703,0.7,0.45,0.733,0.854,0.293,0.706,0.717,orange
2025-01-17 07:42:12,normal,34.78,32.7,27.28,0.528,1.01,1.01,0.076,0.84,7.75,1.5,0.233,0.154,0.7,0.15,0.519,0.71,0.41,0.593,0.182,green
2025-01-17 07:42:15,normal,28.64,54.0,25.06,0.306,2.81,0.66,0.07,2.03,4.28,0.41,0.305,0.427,0.7,0.15,0.556,0.513,0.593,0.542,0.656,orange
2025-01-17 07:42:18,normal,22.41,51.2,20.29,0.0,1.29,1.24,0.181,0.97,1.21,1.57,0.159,0.219,0.7,0.15,0.73,0.506,0.751,0.622,0.133,green
2025-01-17 07:42:21,normal,30.53,44.4,25.63,0.363,0.1,0.48,0.12,2.72,5.56,0.95,0.224,0.199,0.7,0.15,0.389,0.688,0.253,0.511,0.625,orange
2025-01-17 07:42:24,morning_rush,33.08,45.9,27.55,0.555,3.16,0.09,0.207,6.42,19.74,5.24,0.877,0.644,0.7,0.45,0.707,0.742,0.255,0.634,0.28,green
2025-01-17 07:42:27,morning_rush,29.79,56.7,26.15,0.415,1.54,0.61,0.131,11.67,13.61,7.45,0.899,0.319,0.7,0.45,0.577,0.678,0.019,0.516,0.658,orange
2025-01-17 07:42:30,normal,18.9,58.2,17.89,0.0,1.32,0.68,0.087,0.53,1.47,0.86,0.127,0.253,0.7,0.15,0.0,0.617,0.195,0.348,0.215,green
2025-01-17 07:42:33,morning_rush,33.71,30.2,26.33,0.433,2.9,0.11,0.187,7.3,12.61,5.32,0.793,0.598,0.7,0.45,0.902,0.806,0.653,0.804,0.726,orange
2025-01-17 07:42:36,normal,33.43,50.3,28.25,0.625,2.43,1.04,0.063,1.02,1.09,1.84,0.238,0.315,0.7,0.15,0.432,0.758,0.77,0.662,0.506,yellow
2025-01-17 07:42:39,morning_rush,36.34,57.0,31.18,0.918,1.4,0.68,0.286,13.58,17.24,8.06,0.963,0.383,0.7,0.45,0.953,0.774,0.289,0.731,0.496,yellow
2025-01-17 07:42:42,normal,33.72,38.2,27.19,0.519,1.78,0.89,0.136,4.26,4.36,0.73,0.344,0.305,0.7,0.15,0.728,0.428,0.446,0.522,0.702,orange
2025-01-17 07:42:45,morning_rush,25.12,76.0,23.72,0.172,4.06,0.95,0.14,3.69,16.95,7.05,0.824,0.548,0.7,0.45,0.516,0.804,0.384,0.634,0.222,green
2025-01-17 07:42:48,morning_rush,37.69,52.7,31.65,0.965,3.43,0.57,0.099,3.25,0.0,0.07,0.315,0.532,0.7,0.45,0.667,0.797,0.346,0.668,0.163,green
2025-01-17 07:42:51,normal,26.25,61.3,23.75,0.175,0.72,1.1,0.064,2.88,3.12,0.1,0.192,0.109,0.7,0.15,0.0,0.456,0.749,0.378,0.654,orange
2025-01-17 07:42:54,normal,26.76,64.3,24.35,0.235,2.58,0.53,0.18,2.9,8.31,0.11,0.378,0.488,0.7,0.15,0.353,0.375,0.455,0.384,0.511,yellow
2025-01-17 07:42:57,morning_rush,28.88,65.1,26.11,0.411,1.23,0.05,0.135,8.79,25.07,6.67,0.903,0.376,0.7,0.45,0.882,0.599,0.173,0.599,0.231,green
2025-01-17 07:43:00,morning_rush,36.77,31.1,28.33,0.633,2.37,0.05,0.01,10.52,13.13,5.65,0.888,0.441,0.7,0.45,0.197,0.615,0.466,0.46,0.371,green
2025-01-17 07:43:03,morning_rush,31.69,57.4,27.66,0.566,4.49,0.41,0.186,4.42,18.06,0.0,0.677,0.701,0.7,0.45,0.646,0.936,0.254,0.713,0.615,orange
2025-01-17 07:43:06,morning_rush,35.75,38.3,28.54,0.654,3.46,0.66,0.161,5.7,10.61,12.88,0.872,0.558,0.7,0.45,0.852,0.877,0.29,0.752,0.73,orange
2025-01-17 07:43:09,normal,38.0,49.2,31.43,0.943,0.83,1.17,0.118,3.01,5.27,1.04,0.262,0.138,0.7,0.15,0.669,0.266,0.201,0.374,0.493,yellow
2025-01-17 07:43:12,normal,38.28,47.1,31.36,0.936,2.12,0.57,0.159,2.22,0.17,1.4,0.241,0.415,0.7,0.15,0.692,0.576,0.468,0.589,0.916,red
2025-01-17 07:43:15,normal,29.77,67.8,27.06,0.506,1.96,1.03,0.183,1.34,9.18,1.51,0.334,0.333,0.7,0.15,0.51,0.471,0.632,0.515,0.128,green
2025-01-17 07:43:18,normal,28.96,54.2,25.32,0.332,2.91,1.14,0.036,0.43,3.9,0.0,0.229,0.338,0.7,0.15,0.174,0.483,0.481,0.39,0.878,red
2025-01-17 07:43:21,normal,31.65,32.2,25.25,0.325,0.1,0.76,0.108,2.75,7.1,2.7,0.301,0.146,0.7,0.15,0.262,0.868,0.247,0.562,0.309,green
2025-01-17 07:43:24,normal,34.58,43.7,28.37,0.637,0.3,0.09,0.122,1.7,3.15,1.49,0.171,0.28,0.7,0.15,0.38,0.296,0.741,0.41,0.637,orange
2025-01-17 07:43:27,morning_rush,30.79,37.1,25.15,0.315,3.07,0.05,0.2,9.92,8.76,1.83,0.745,0.637,0.7,0.45,0.693,0.579,0.236,0.545,0.122,green
2025-01-17 07:43:30,morning_rush,36.02,41.5,29.09,0.709,0.83,0.32,0.172,7.1,13.01,10.51,0.81,0.313,0.7,0.45,0.493,0.883,0.402,0.67,0.277,green
2025-01-17 07:43:33,morning_rush,24.16,53.2,21.67,0.0,3.2,0.63,0.152,1.94,6.23,5.34,0.501,0.526,0.7,0.45,0.891,0.829,0.132,0.708,0.488,yellow
2025-01-17 07:43:36,normal,40.86,32.2,31.03,0.903,1.94,0.54,0.134,1.45,0.0,0.0,0.154,0.382,0.7,0.15,0.442,0.378,0.783,0.478,0.564,yellow
2025-01-17 07:43:39,morning_rush,40.9,23.1,29.74,0.774,5.0,0.15,0.232,9.17,20.87,7.66,1.0,0.814,0.7,0.45,0.739,1.0,0.145,0.751,0.418,yellow
2025-01-17 07:43:42,normal,42.8,21.5,30.58,0.858,1.81,1.32,0.116,2.07,9.96,0.52,0.336,0.246,0.7,0.15,0.663,0.509,0.099,0.473,0.467,yellow
2025-01-17 07:43:45,normal,33.84,55.9,29.15,0.715,2.12,0.88,0.112,2.32,5.26,1.11,0.312,0.335,0.7,0.15,0.301,0.613,0.465,0.49,0.701,orange
2025-01-17 07:43:48,morning_rush,37.23,25.4,27.9,0.59,3.14,0.05,0.162,8.44,13.64,6.56,0.906,0.622,0.7,0.45,1.0,1.0,0.351,0.87,0.245,green
2025-01-17 07:43:51,normal,19.83,70.1,18.96,0.0,2.23,0.27,0.049,5.45,0.85,1.15,0.379,0.411,0.7,0.15,0.163,0.393,0.72,0.389,0.183,green
2025-01-17 07:43:54,normal,31.09,37.5,25.38,0.338,1.16,0.57,0.083,2.95,12.11,1.11,0.381,0.249,0.7,0.15,0.304,0.159,0.5,0.271,0.664,orange
2025-01-17 07:43:57,normal,26.23,57.6,23.49,0.149,1.36,0.26,0.074,1.8,4.07,1.03,0.224,0.321,0.7,0.15,0.261,0.394,0.324,0.34,0.905,red
2025-01-17 07:44:00,normal,24.48,40.1,21.2,0.0,1.08,0.84,0.175,2.38,7.6,1.21,0.288,0.25,0.7,0.15,0.343,0.649,0.519,0.531,0.325,green
2025-01-17 07:44:03,morning_rush,23.22,56.1,21.11,0.0,3.54,0.31,0.058,5.01,20.35,2.15,0.754,0.562,0.7,0.45,0.444,1.0,0.449,0.723,0.651,orange
2025-01-17 07:44:06,morning_rush,36.7,45.2,30.01,0.801,3.4,0.69,0.226,6.19,6.31,5.12,0.677,0.584,0.7,0.45,0.807,0.807,0.175,0.681,0.648,orange
2025-01-17 07:44:09,normal,43.77,29.5,32.43,1.0,1.7,0.4,0.082,1.56,4.69,1.01,0.244,0.345,0.7,0.15,0.541,0.486,0.006,0.406,0.657,orange
